"FullName","Length"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\S_MISC.rpf","697391104"
"C:\Program Files (x86)\Steam\steamapps\common\Skyrim Special Edition\Data\Skyrim - Textures7.bsa","700733354"
"C:\Users\joshu\Downloads\Pokémon DP Sound Library DISC1.zip","702251838"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\groundhog\sound\pc\sfxbank.pck","704056849"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\r_heroa00.as","704446464"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham City GOTY\BmGame\MoviesStereo\8_17.usm","708598176"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\haloreach\fmod\pc\sfx.fsb","711867904"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\levels\multi\ctf_forbidden\ctf_forbidden-rtx-new.module_hd1","712085835"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCB\CookedPCConsole_FR\WorldTextures3_DLCB.tfc","714143169"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham City GOTY\BmGame\MoviesStereo\7_15.usm","715311936"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\DLC\ep1\content\texture.cache","716406918"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\videos\MP_03_000.mp4","716467823"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCB\CookedPCConsole_FR\WorldTextures2_DLCB.tfc","720130329"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\fmod\pc\sfx.fsb","724436576"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content4\texture.cache","724921389"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher Enhanced Edition\Data\voices_14_00.bif","727561436"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\S_MINI_GAN.rpf","727840768"
"C:\Users\joshu\Downloads\Pokémon DP Sound Library DISC2.zip","732035185"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\maps\m30_cryptum.map","734085120"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\maps\m80_delta.map","737103872"
"C:\Program Files (x86)\Steam\steamapps\common\The Talos Principle\BonusContent\MakingOf\Talos-Making_Of.mp4","743271199"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 3 goty\Data\Fallout - Meshes.bsa","748571387"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content5\soundspc.cache","750426556"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content5\soundspc.cache","754958245"
"C:\Users\joshu\Downloads\471.11-desktop-win10-64bit-international-dch-whql.exe","754973760"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\groundhog\maps\ca_coagulation.map","760295424"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\subgames\CampaignS1\deploy\any\levels\campaign\ring01\island01\island01-rtx-new.module","765136896"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\patchday19ng\dlc.rpf","765630464"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\maps\m020.map","766459904"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout New Vegas\Data\LonesomeRoad - Main.bsa","767192969"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\SS_FF.rpf","767225856"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\groundhog\maps\ca_sanctuary.map","773861376"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 3 goty\Data\Fallout - Voices.bsa","775540894"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\levels\multi\ctf_breaker\ctf_breaker-rtx-new.module","775839744"
"C:\Program Files (x86)\Steam\steamapps\common\The Talos Principle\Content\Talos\30_DLC_01_Road_To_Gehenna.gro","777379666"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\levels\multi\btb_exiled\btb_exiled-rtx-new.module_hd1","778042582"
"C:\Users\joshu\OneDrive - University of Cincinnati\UC Class Folders\Fall 2021 Semester\ENGL 2089 - Intermediate Composition\Discourse Community Paper\Conference Meeting.mp4","781281416"
"C:\Users\joshu\OneDrive\Documents\UC Class Folders\Fall 2021 Semester\ENGL 2089 - Intermediate Composition\Discourse Community Paper\Conference Meeting.mp4","781281416"
"C:\Users\joshu\Videos\Conference Meeting.mp4","781281416"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\videos\MP_03_Previously_On-2160.mp4","799178418"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpexecutive\dlc.rpf","801568768"
"C:\Program Files (x86)\Steam\steamapps\common\Castlevania Anniversary Collection\windata\alldata.bin","804583424"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\patchday2ng\dlc.rpf","804900864"
"C:\Program Files (x86)\Steam\steamapps\common\PUBG\TslGame\Content\Paks\pakchunk1000-WindowsNoEditor_assets_char_female_tex.pak","807557736"
"C:\Program Files (x86)\Steam\steamapps\common\Borderlands 2\WillowGame\CookedPCConsole\CharTextures.tfc","808594869"
"C:\Program Files (x86)\Steam\steamapps\common\Skyrim Special Edition\Data\Skyrim - Textures5.bsa","809121183"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham Knight\BmGame\CookedPCConsole\SFX\SFX_8.wad","816525312"
"C:\Program Files (x86)\Steam\steamapps\common\Ori and the Will of the Wisps\oriwotw_Data\resources.assets.resS","831248896"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3odst\fmod\pc\sfx.fsb","843933632"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout New Vegas\Data\Fallout - Sound.bsa","850985572"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\groundhog\maps\ca_relic.map","854614016"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\globals\multiplayer-rtx-new.module_hd1","855156586"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 3 goty\Data\Fallout - Sound.bsa","855989612"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\maps\m60_rescue.map","859430912"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Fallout4 - Textures9.ba2","864524837"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\groundhog\maps\ca_zanzibar.map","868962304"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\MCC\Content\Movies\FMS_MainMenu_v2.bk2","872193884"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\dlc\bob\content\bundles\blob.bundle","872544272"
"C:\Program Files (x86)\Steam\steamapps\common\Starbound\assets\packed.pak","902276966"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\levels\multi\forest\forest-rtx-new.module","905011200"
"C:\Program Files (x86)\Steam\steamapps\common\Ori and the Will of the Wisps\oriwotw_Data\sharedassets8.assets.resS","908281252"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCC\CookedPCConsole_FR\CharTextures0_DLCC.tfc","908703918"
"C:\Program Files (x86)\Diablo IV\Data\data\data.046","910107075"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpimportexport\dlc.rpf","915310592"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo2\h2_maps_win64_dx11\sounds_neutral.dat","926349952"
"C:\Program Files (x86)\Diablo IV\Data\data\data.064","927662431"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham Knight\DLC\313102\Content\BmGame\CookedPCConsole\Textures_DLC_Batgirl.tfc","927924412"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo3\maps\shared.map","935858176"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64w.rpf","937340928"
"C:\Program Files (x86)\Steam\steamapps\common\Tomb Raider\title.000.tiger","950102824"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher Enhanced Edition\Data\textures01.bif","952367823"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo1\sound\pc\sounds_music.fsb","957160032"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content5\bundles\buffers.bundle","958914896"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content0\bundles\buffers.bundle","960255312"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout New Vegas\Data\Fallout - Textures2.bsa","961249657"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\globals\multiplayer-rtx-new.module","972333056"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\070_caldera_010.texpack","972564064"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpsmuggler\dlc.rpf","973670400"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\DLC\bob\content\bundles\blob.bundle","974818880"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCC\CookedPCConsole_FR\CharTextures1_DLCC.tfc","977336964"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content0\bundles\buffers.bundle","978697376"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpsum\dlc.rpf","980621312"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content5\bundles\buffers.bundle","987197904"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham Asylum GOTY\BmGame\CookedPC\Textures.tfc","991494144"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpbattle\dlc1.rpf","992296960"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\subgames\CampaignS1\deploy\pc\levels\campaign\ring01\dungeons\dungeon_banished_ship\dungeon_banished_ship-rtx-new.module","1003565056"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\levels\multi\ctf_forbidden\ctf_forbidden-rtx-new.module","1009885184"
"C:\Program Files (x86)\Steam\steamapps\common\ELDEN RING\Game\movie\10010010.bk2","1016283424"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content4\bundles\movies1.bundle","1016781472"
"C:\Program Files (x86)\Diablo IV\Data\data\data.000","1017448256"
"C:\Program Files (x86)\Diablo IV\Data\data\data.014","1018410655"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\dlc\ep1\content\texture.cache","1019077540"
"C:\Program Files (x86)\Diablo IV\Data\data\data.053","1021722581"
"C:\Program Files (x86)\Diablo IV\Data\data\data.031","1025675709"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64f.rpf","1028757504"
"C:\Program Files (x86)\Diablo IV\Data\data\data.076","1029621395"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCC\CookedPCConsole_FR\WorldTextures1_DLCC.tfc","1033677369"
"C:\Program Files (x86)\Diablo IV\Data\data\data.026","1037831987"
"C:\Program Files (x86)\Diablo IV\Data\data\data.013","1039569990"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham Knight\DLC\401635\Content\BmGame\CookedPCConsole\Textures_DLC_VillainPack.tfc","1042026971"
"C:\Program Files (x86)\Diablo IV\Data\data\data.075","1046825469"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCC\CookedPCConsole_FR\WorldTextures4_DLCC.tfc","1048081869"
"C:\Program Files (x86)\Diablo IV\Data\data\data.065","1051554917"
"C:\Program Files (x86)\Diablo IV\Data\data\data.032","1056914723"
"C:\Program Files (x86)\Diablo IV\Data\data\data.035","1057465365"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\dlc\bob\content\enpc.w3speech","1061417259"
"C:\Program Files (x86)\Diablo IV\Data\data\data.043","1061601859"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout New Vegas\Data\Fallout - Meshes.bsa","1061624491"
"C:\Program Files (x86)\Diablo IV\Data\data\data.063","1062556748"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\DLC\ep1\content\bundles\blob.bundle","1063519056"
"C:\Program Files (x86)\Diablo IV\Data\data\data.027","1065966052"
"C:\Program Files (x86)\Diablo IV\Data\data\data.040","1066405280"
"C:\Program Files (x86)\Diablo IV\Data\data\data.071","1068272885"
"C:\Program Files (x86)\Diablo IV\Data\data\data.018","1068463009"
"C:\Program Files (x86)\Diablo IV\Data\data\data.020","1068478686"
"C:\Program Files (x86)\Diablo IV\Data\data\data.074","1068765815"
"C:\Program Files (x86)\Diablo IV\Data\data\data.051","1069746901"
"C:\Program Files (x86)\Diablo IV\Data\data\data.050","1069799298"
"C:\Program Files (x86)\Diablo IV\Data\data\data.001","1070149356"
"C:\Program Files (x86)\Diablo IV\Data\data\data.019","1070318121"
"C:\Program Files (x86)\Diablo IV\Data\data\data.029","1070974623"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 3 goty\Data\Fallout - MenuVoices.bsa","1072132103"
"C:\Program Files (x86)\Diablo IV\Data\data\data.017","1072251032"
"C:\Program Files (x86)\Diablo IV\Data\data\data.037","1072393739"
"C:\Program Files (x86)\Diablo IV\Data\data\data.038","1072779829"
"C:\Program Files (x86)\Diablo IV\Data\data\data.021","1072928059"
"C:\Program Files (x86)\Diablo IV\Data\data\data.039","1073043799"
"C:\Program Files (x86)\Diablo IV\Data\data\data.006","1073052211"
"C:\Program Files (x86)\Diablo IV\Data\data\data.025","1073158919"
"C:\Program Files (x86)\Diablo IV\Data\data\data.033","1073510053"
"C:\Program Files (x86)\Diablo IV\Data\data\data.036","1073617559"
"C:\Program Files (x86)\Diablo IV\Data\data\data.041","1073630966"
"C:\Program Files (x86)\Diablo IV\Data\data\data.034","1073635174"
"C:\Program Files (x86)\Diablo IV\Data\data\data.060","1073705952"
"C:\Program Files (x86)\Diablo IV\Data\data\data.054","1073716783"
"C:\Program Files (x86)\Diablo IV\Data\data\data.003","1073720534"
"C:\Program Files (x86)\Diablo IV\Data\data\data.072","1073726045"
"C:\Program Files (x86)\Diablo IV\Data\data\data.002","1073729978"
"C:\Program Files (x86)\Diablo IV\Data\data\data.009","1073730631"
"C:\Program Files (x86)\Diablo IV\Data\data\data.008","1073730823"
"C:\Program Files (x86)\Diablo IV\Data\data\data.007","1073732874"
"C:\Program Files (x86)\Diablo IV\Data\data\data.055","1073733893"
"C:\Program Files (x86)\Diablo IV\Data\data\data.056","1073736549"
"C:\Program Files (x86)\Diablo IV\Data\data\data.004","1073737066"
"C:\Program Files (x86)\Diablo IV\Data\data\data.011","1073737602"
"C:\Program Files (x86)\Diablo IV\Data\data\data.005","1073738748"
"C:\Program Files (x86)\Diablo IV\Data\data\data.012","1073741029"
"C:\Program Files (x86)\Diablo IV\Data\data\data.016","1073741470"
"C:\Program Files (x86)\Diablo IV\Data\data\data.010","1073741622"
"C:\Program Files (x86)\Diablo IV\Data\data\data.052","1073741686"
"C:\Program Files (x86)\Diablo IV\Data\data\data.049","1073741747"
"C:\Program Files (x86)\Diablo IV\Data\data\data.047","1073741768"
"C:\Program Files (x86)\Diablo IV\Data\data\data.024","1073741771"
"C:\Program Files (x86)\Diablo IV\Data\data\data.057","1073741778"
"C:\Program Files (x86)\Diablo IV\Data\data\data.030","1073741780"
"C:\Program Files (x86)\Diablo IV\Data\data\data.048","1073741781"
"C:\Program Files (x86)\Diablo IV\Data\data\data.022","1073741785"
"C:\Program Files (x86)\Diablo IV\Data\data\data.045","1073741788"
"C:\Program Files (x86)\Diablo IV\Data\data\data.059","1073741799"
"C:\Program Files (x86)\Diablo IV\Data\data\data.042","1073741800"
"C:\Program Files (x86)\Diablo IV\Data\data\data.015","1073741801"
"C:\Program Files (x86)\Diablo IV\Data\data\data.073","1073741803"
"C:\Program Files (x86)\Diablo IV\Data\data\data.067","1073741805"
"C:\Program Files (x86)\Diablo IV\Data\data\data.058","1073741812"
"C:\Program Files (x86)\Diablo IV\Data\data\data.044","1073741812"
"C:\Program Files (x86)\Diablo IV\Data\data\data.069","1073741813"
"C:\Program Files (x86)\Diablo IV\Data\data\data.068","1073741813"
"C:\Program Files (x86)\Diablo IV\Data\data\data.070","1073741817"
"C:\Program Files (x86)\Diablo IV\Data\data\data.066","1073741818"
"C:\Program Files (x86)\Diablo IV\Data\data\data.023","1073741822"
"C:\Program Files (x86)\Diablo IV\Data\data\data.062","1073741822"
"C:\Program Files (x86)\Diablo IV\Data\data\data.028","1073741823"
"C:\Program Files (x86)\Diablo IV\Data\data\data.061","1073741824"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCC\CookedPCConsole_FR\WorldTextures0_DLCC.tfc","1078793129"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\update.rpf","1079308288"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content2\texture.cache","1080473300"
"C:\Program Files (x86)\Steam\steamapps\common\Tomb Raider\bigfile_ENGLISH.000.tiger","1081614528"
"C:\Program Files (x86)\Steam\steamapps\common\the witcher 2\CookedPC\en0.w2speech","1084712809"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mplowrider\dlc.rpf","1088813056"
"C:\Program Files (x86)\Steam\steamapps\common\Skyrim Special Edition\Data\ccBGSSSE025-AdvDSGS.bsa","1092876206"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content10\bundles\buffers.bundle","1099961408"
"C:\Program Files\Epic Games\Fortnite\FortniteGame\Content\Paks\pakchunk20optional-WindowsClient.ucas","1100413152"
"C:\Program Files (x86)\Steam\steamapps\common\BattleBit Remastered\BattleBit_Data\resources.assets.resS","1100873296"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\patch1\sounds.cache","1110520102"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\120_helheimr_010.texpack","1112290896"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content10\bundles\buffers.bundle","1113022240"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\patchday21ng\dlc.rpf","1116868608"
"C:\Program Files (x86)\Steam\steamapps\common\Borderlands 2\WillowGame\CookedPCConsole\Textures.tfc","1117201534"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock 2\SP\Content\BulkContent\DynamicBulkFileTextures_3.blk","1120018536"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 3 goty\Data\Fallout - Textures.bsa","1120257480"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\LP_JAPANESE.DAT","1122157866"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\LP_FRENCH.DAT","1123735469"
"C:\Program Files (x86)\Steam\steamapps\common\Pumpkin Jack\PumpkinJack\Content\Paks\PumpkinJack-WindowsNoEditor.pak","1136197051"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\XGame\CookedPCConsole_FR\CharTextures0.tfc","1146499868"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\videos\Academy_Tutorial_Intro-2160.mp4","1153032721"
"C:\Program Files (x86)\Steam\steamapps\common\Skyrim Special Edition\Data\Skyrim - Meshes0.bsa","1153090124"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\LP_MEXICAN.DAT","1165644584"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\LP_POLISH.DAT","1166887285"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\LP_BRAZILIAN.DAT","1184753490"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\DLC\bob\content\enpc.w3speech","1187928541"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\LP_GERMAN.DAT","1191625254"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\LP_SPANISH.DAT","1194137896"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout New Vegas\Data\Fallout - Textures.bsa","1196767196"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCC\CookedPCConsole_FR\WorldTextures3_DLCC.tfc","1201881628"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\LP_ITALIAN.DAT","1202174504"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\XGame\CookedPCConsole_FR\CharTextures1.tfc","1206287035"
"C:\Program Files (x86)\Steam\steamapps\common\PUBG\TslGame\Content\Paks\pakchunk1000-WindowsNoEditor_assets_char_male_tex.pak","1234153678"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpsum2\dlc.rpf","1245167616"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\DLC\DLCC\CookedPCConsole_FR\WorldTextures2_DLCC.tfc","1248662257"
"C:\Program Files (x86)\Steam\steamapps\common\Skyrim Special Edition\Data\Skyrim - Textures4.bsa","1265325033"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\110_helheim_010.texpack","1271579168"
"C:\Program Files (x86)\Steam\steamapps\common\Ori and the Will of the Wisps\oriwotw_Data\sharedassets1.assets.resS","1286896012"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham City GOTY\BmGame\CookedPCConsole\CharTextures.tfc","1302648344"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpsecurity\dlc1.rpf","1308874752"
"C:\Program Files (x86)\Steam\steamapps\common\Tomb Raider\bigfile.003.tiger","1310482466"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content4\soundspc.cache","1330045015"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\080_stonemason_010.texpack","1334989168"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\DLCCoast - Textures.ba2","1335731328"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham Knight\BmGame\CookedPCConsole\Textures.tfc","1339102686"
"C:\Program Files (x86)\Steam\steamapps\common\Skyrim Special Edition\Data\Skyrim - Textures2.bsa","1346030841"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpheist4\dlc2.rpf","1352189952"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64u.rpf","1354405888"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\globals\globals-rtx-new.module_hd1","1359687889"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham City GOTY\BmGame\CookedPCConsole\Textures.tfc","1367068794"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Fallout4 - MeshesExtra.ba2","1377740102"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\050_alfheim_020.texpack","1379983152"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Fallout4 - Textures6.ba2","1382855876"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham City GOTY\BmGame\CookedPCConsole\Normals.tfc","1386702193"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\groundhog\maps\shared.map","1392558080"
"C:\Program Files (x86)\Steam\steamapps\common\PUBG\TslGame\Content\Paks\pakchunk1100-WindowsNoEditor_vehicle_tex.pak","1395551101"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content4\enpc.w3speech","1396348949"
"C:\Program Files (x86)\Steam\steamapps\common\Skyrim Special Edition\Data\Skyrim - Textures3.bsa","1401677791"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64p.rpf","1428606976"
"C:\Program Files (x86)\Steam\steamapps\common\SpongeBob SquarePants Battle for Bikini Bottom - Rehydrated\Pineapple\Content\Paks\pakchunk9-WindowsNoEditor.pak","1429093346"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\DLCCoast - Main.ba2","1446541131"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\DLCNukaWorld - Main.ba2","1488519533"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\ds\globals\forge\forge_objects-rtx-new.module","1491873414"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Fallout4 - Meshes.ba2","1493340537"
"C:\Program Files (x86)\Steam\steamapps\common\Skyrim Special Edition\Data\Skyrim - Textures1.bsa","1511504224"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\XGame\CookedPCConsole_FR\WorldTextures4.tfc","1512114010"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\050_alfheim_030.texpack","1515646768"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\010_forest_020.texpack","1523432880"
"C:\Program Files (x86)\Steam\steamapps\common\PUBG\TslGame\Content\Paks\pakchunk0-WindowsNoEditor_sound.pak","1536907432"
"C:\Program Files (x86)\Steam\steamapps\common\Skyrim Special Edition\Data\Skyrim - Sounds.bsa","1538656059"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content0\soundspc.cache","1544672029"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo2\h2_maps_win64_dx11\sounds_remastered.dat","1550584960"
"C:\Program Files\Epic Games\Fortnite\FortniteGame\Content\Paks\pakchunk10optional-WindowsClient_s2.ucas","1560827392"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\XGame\CookedPCConsole_FR\WorldTextures0.tfc","1563279844"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content4\bundles\buffers0.bundle","1566836112"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\dlc\bob\content\bundles\buffers.bundle","1567385120"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Fallout4 - Sounds.ba2","1579741414"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\XGame\CookedPCConsole_FR\WorldTextures1.tfc","1580560853"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content4\enpc.w3speech","1585378807"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\DLC\bob\content\streaming.cache","1596368073"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\DLC\bob\content\bundles\buffers.bundle","1596736560"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout New Vegas\Data\Fallout - Voices1.bsa","1602331889"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\subgames\CampaignS1\deploy\pc\levels\campaign\ring01\island01\island00_terrain-rtx-new.module","1627746304"
"C:\Program Files\Epic Games\Fortnite\FortniteGame\Content\Paks\pakchunk20-WindowsClient.ucas","1632188480"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\videos\MP_03_000-2160.mp4","1635252823"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64n.rpf","1638481920"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\GAME6.DAT","1643610491"
